#D = 0.500000, cgrav = 100.000000, Ts = 0.0001924225500324, At = 0.1963495408469872, yt = 0.4999999814867804 
#A                  h(A)                   I(A)                  c(A)                  phi(A)                  A(phi(A))                  A(h(A))   htrue(A)
0.1814959675712770   0.4354354431846847    0.3606239309119066   1.6284973069866724   3.3926913017969498   0.1814959675734348   0.1814959675712770    0.4354354431846848
0.1818468008260603   0.4364852863560454    0.3624930523442140   1.6357799718677783   3.3958431629291788   0.1818468008251612   0.1818468008260603    0.4364852863560456
0.1821927308700862   0.4375277674076148    0.3643526255675877   1.6431431593664425   3.3989589422493127   0.1821927308660967   0.1821927308700862    0.4375277674076149
0.1825337650887279   0.4385628451840260    0.3662024770583020   1.6505888820373784   3.4020386857305214   0.1825337650817149   0.1825337650887279    0.4385628451840260
0.1828699116404661   0.4395904788221806    0.3680424345450181   1.6581192145655548   3.4050824411622425   0.1828699116305963   0.1828699116404661    0.4395904788221805
0.1832011794556009   0.4406106277528621    0.3698723270328006   1.6657362962357585   3.4080902581704189   0.1832011794431375   0.1832011794556009    0.4406106277528620
0.1835275782348414   0.4416232517023376    0.3716919848266685   1.6734423335238546   3.4110621882380241   0.1835275782201373   0.1835275782348414    0.4416232517023375
0.1838491184477740   0.4426283106939475    0.3735012395546763   1.6812396028169017   3.4139982847258863   0.1838491184312621   0.1838491184477740    0.4426283106939474
0.1841658113312089   0.4436257650496837    0.3752999241905199   1.6891304532697899   3.4168986028938160   0.1841658113133897   0.1841658113312089    0.4436257650496834
0.1844776688874059   0.4446155753917561    0.3770878730756587   1.6971173098065908   3.4197631999220430   0.1844776688688329   0.1844776688874059    0.4446155753917558
0.1847847038821791   0.4455977026441472    0.3788649219409512   1.7052026762753649   3.4225921349329673   0.1847847038634413   0.1847847038821791    0.4455977026441470
0.1850869298428809   0.4465721080341549    0.3806309079277968   1.7133891387658320   3.4253854690132397   0.1850869298245851   0.1850869298428809    0.4465721080341547
0.1853843610562658   0.4475387530939228    0.3823856696087791   1.7216793690999246   3.4281432652361676   0.1853843610390168   0.1853843610562658    0.4475387530939226
0.1856770125662346   0.4484975996619591    0.3841290470078050   1.7300761285060171   3.4308655886844646   0.1856770125506161   0.1856770125662346    0.4484975996619588
0.1859649001714587   0.4494486098846429    0.3858608816197369   1.7385822714883679   3.4335525064733434   0.1859649001580133   0.1859649001714587    0.4494486098846427
0.1862480404228852   0.4503917462177193    0.3875810164295091   1.7472007499041828   3.4362040877739699   0.1862480404120962   0.1862480404228852    0.4503917462177192
0.1865264506211235   0.4513269714277806    0.3892892959307276   1.7559346172616084   3.4388204038372745   0.1865264506133977   0.1865264506211235    0.4513269714277804
0.1868001488137132   0.4522542485937369    0.3909855661437482   1.7647870332529829   3.4414015280181456   0.1868001488093661   0.1868001488137132    0.4522542485937369
0.1870691537922742   0.4531735411082736    0.3926696746332258   1.7737612685387190   3.4439475357999991   0.1870691537915176   0.1870691537922742    0.4531735411082735
0.1873334850895391   0.4540848126792960    0.3943414705251352   1.7828607097984071   3.4464585048197476   0.1873334850924718   0.1873334850895391    0.4540848126792960
0.1875931629762694   0.4549880273313631    0.3960008045232576   1.7920888650669826   3.4489345148931689   0.1875931629828713   0.1875931629762694    0.4549880273313631
0.1878482084580537   0.4558831494071068    0.3976475289251268   1.8014493693751772   3.4513756480406914   0.1878482084681837   0.1878482084580537    0.4558831494071069
0.1880986432719911   0.4567701435686404    0.3992814976374363   1.8109459907150338   3.4537819885136090   0.1880986432853889   0.1880986432719911    0.4567701435686405
0.1883444898832588   0.4576489747989531    0.4009025661909007   1.8205826363528661   3.4561536228207279   0.1883444898995504   0.1883444898832588    0.4576489747989532
0.1885857714815642   0.4585196084032927    0.4025105917545699   1.8303633595138735   3.4584906397554711   0.1885857715002715   0.1885857714815642    0.4585196084032929
0.1888225119774831   0.4593820100105352    0.4041054331495920   1.8402923664645909   3.4607931304234421   0.1888225119980370   0.1888225119774831    0.4593820100105354
0.1890547359986843   0.4602361455745422    0.4056869508624239   1.8503740240214828   3.4630611882704723   0.1890547360204414   0.1890547359986843    0.4602361455745423
0.1892824688860400   0.4610819813755036    0.4072550070574848   1.8606128675163571   3.4652949091111540   0.1892824689083017   0.1892824688860400    0.4610819813755038
0.1895057366896247   0.4619194840212707    0.4088094655892544   1.8710136092518748   3.4674943911578882   0.1895057367116591   0.1895057366896247    0.4619194840212708
0.1897245661646013   0.4627486204486729    0.4103501920138076   1.8815811474831918   3.4696597350504499   0.1897245661856664   0.1897245661646013    0.4627486204486730
0.1899389847669963   0.4635693579248237    0.4118770535997910   1.8923205759649537   3.4717910438861024   0.1899389847863648   0.1899389847669963    0.4635693579248238
0.1901490206493641   0.4643816640484130    0.4133899193388338   1.9032371941062014   3.4738884232502620   0.1901490206663476   0.1901490206493641    0.4643816640484131
0.1903547026563413   0.4651855067509859    0.4148886599553935   1.9143365177795211   3.4759519812477451   0.1903547026703146   0.1903547026563412    0.4651855067509859
0.1905560603200919   0.4659808542982088    0.4163731479160375   1.9256242908349073   3.4779818285346131   0.1905560603305159   0.1905560603200919    0.4659808542982088
0.1907531238556441   0.4667676752911225    0.4178432574381560   1.9371064973733261   3.4799780783506344   0.1907531238620856   0.1907531238556441    0.4667676752911225
0.1909459241561183   0.4675459386673815    0.4192988644981068   1.9487893748399854   3.4819408465523880   0.1909459241582683   0.1909459241561183    0.4675459386673814
0.1911344927878496   0.4683156137024801    0.4207398468387925   1.9606794280028810   3.4838702516470343   0.1911344927855367   0.1911344927878496    0.4683156137024800
0.1913188619854021   0.4690766700109660    0.4221660839766677   1.9727834438882861   3.4857664148267706   0.1913188619786029   0.1913188619854021    0.4690766700109659
0.1914990646464798   0.4698290775476393    0.4235774572081777   1.9851085077516439   3.4876294600040092   0.1914990646353231   0.1914990646464798    0.4698290775476391
0.1916751343267308   0.4705728066087385    0.4249738496156268   1.9976620201698421   3.4894595138472977   0.1916751343114983   0.1916751343267308    0.4705728066087383
0.1918471052344487   0.4713078278331139    0.4263551460724786   2.0104517153492005   3.4912567058180146   0.1918471052155698   0.1918471052344487    0.4713078278331139
0.1920150122251710   0.4720341122033863    0.4277212332480873   2.0234856807527710   3.4930211682078749   0.1920150122032123   0.1920150122251710    0.4720341122033861
0.1921788907961749   0.4727516310470921    0.4290719996118598   2.0367723781608662   3.4947530361772734   0.1921788907718248   0.1921788907961749    0.4727516310470919
0.1923387770808714   0.4734603560378161    0.4304073354368517   2.0503206662902689   3.4964524477945091   0.1923387770549202   0.1923387770808714    0.4734603560378159
0.1924947078431001   0.4741602591963092    0.4317271328027965   2.0641398251103884   3.4981195440759287   0.1924947078164155   0.1924947078431001    0.4741602591963090
0.1926467204713233   0.4748513128915929    0.4330312855985689   2.0782395820089841   3.4997544690270219   0.1926467204448226   0.1926467204713233    0.4748513128915928
0.1927948529727221   0.4755334898420508    0.4343196895240853   2.0926301399761669   3.5013573696845293   0.1927948529473416   0.1927948529727221    0.4755334898420507
0.1929391439671948   0.4762067631165050    0.4355922420916412   2.1073222079933540   3.5029283961595912   0.1929391439438574   0.1929391439671948    0.4762067631165049
0.1930796326812579   0.4768711061352793    0.4368488426266887   2.1223270338341242   3.5044677016820027   0.1930796326608401   0.1930796326812579    0.4768711061352793
0.1932163589418521   0.4775264926712490    0.4380893922680548   2.1376564395066073   3.5059754426456227   0.1932163589251514   0.1932163589418521    0.4775264926712489
0.1933493631700532   0.4781728968508757    0.4393137939676052   2.1533228595926936   3.5074517786549944   0.1933493631577569   0.1933493631700532    0.4781728968508757
0.1934786863746892   0.4788102931552294    0.4405219524893510   2.1693393827682041   3.5088968725732399   0.1934786863673457   0.1934786863746892    0.4788102931552294
0.1936043701458641   0.4794386564209953    0.4417137744080074   2.1857197968208735   3.5103108905712976   0.1936043701438588   0.1936043701458641    0.4794386564209953
0.1937264566483908   0.4800579618414677    0.4428891681070012   2.2024786375199277   3.5116940021785696   0.1937264566519266   0.1937264566483908    0.4800579618414676
0.1938449886151326   0.4806681849675287    0.4440480437759349   2.2196312417330257   3.5130463803350587   0.1938449886242157   0.1938449886151326    0.4806681849675287
0.1939600093402552   0.4812693017086145    0.4451903134075065   2.2371938052340195   3.5143682014450723   0.1939600093546881   0.1939600093402552    0.4812693017086145
0.1940715626723901   0.4818612883336653    0.4463158907938909   2.2551834456992164   3.5156596454325908   0.1940715626917718   0.1940715626723901    0.4818612883336654
0.1941796930077102   0.4824441214720628    0.4474246915225862   2.2736182714519106   3.5169208957983802   0.1941796930314436   0.1941796930077102    0.4824441214720628
0.1942844452829194   0.4830177781145527    0.4485166329717273   2.2925174565856525   3.5181521396789686   0.1942844453102262   0.1942844452829194    0.4830177781145527
0.1943858649681564   0.4835822356141529    0.4495916343048720   2.3119013231780396   3.5193535679075838   0.1943858649981001   0.1943858649681564    0.4835822356141530
0.1944839980598147   0.4841374716870481    0.4506496164652635   2.3317914313999464   3.5205253750771766   0.1944839980913295   0.1944839980598147    0.4841374716870481
0.1945788910732787   0.4846834644134685    0.4516905021695718   2.3522106784325016   3.5216677596056565   0.1945788911052055   0.1945788910732787    0.4846834644134685
0.1946705910355788   0.4852201922385563    0.4527142159011228   2.3731834072280016   3.5227809238034844   0.1946705910667062   0.1946705910355788    0.4852201922385564
0.1947591454779654   0.4857476339732161    0.4537206839026146   2.3947355262940455   3.5238650739437674   0.1947591455070740   0.1947591454779654    0.4857476339732161
0.1948446024284027   0.4862657687949513    0.4547098341683286   2.4168946418464614   3.5249204203350240   0.1948446024543126   0.1948446024284027    0.4862657687949512
0.1949270104039849   0.4867745762486862    0.4556815964358403   2.4396902038696626   3.5259471773967945   0.1949270104256032   0.1949270104039849    0.4867745762486861
0.1950064184032746   0.4872740362475738    0.4566359021772348   2.4631536678482324   3.5269455637383018   0.1950064184196422   0.1950064184032746    0.4872740362475737
0.1950828758985657   0.4877641290737885    0.4575726845898324   2.4873186741968496   3.5279158022403627   0.1950828759089006   0.1950828758985657    0.4877641290737884
0.1951564328280705   0.4882448353793048    0.4584918785864282   2.5122212477243311   3.5288581201407898   0.1951564328318071   0.1951564328280705    0.4882448353793047
0.1952271395880344   0.4887161361866608    0.4593934207850540   2.5379000198307096   3.5297727491235342   0.1952271395848550   0.1952271395880344    0.4887161361866608
0.1952950470247779   0.4891780128897078    0.4602772494982676   2.5643964765647489   3.5306599254118574   0.1952950470146358   0.1952950470247779    0.4891780128897076
0.1953602064266667   0.4896304472543441    0.4611433047219729   2.5917552361762528   3.5315198898658222   0.1953602064098005   0.1953602064266667    0.4896304472543440
0.1954226695160131   0.4900734214192359    0.4619915281237821   2.6200243604004205   3.5323528880844601   0.1954226694929485   0.1954226695160131    0.4900734214192358
0.1954824884409087   0.4905069178965216    0.4628218630309209   2.6492557044291574   3.5331591705129668   0.1954824884124492   0.1954824884409087    0.4905069178965215
0.1955397157669890   0.4909309195725027    0.4636342544176868   2.6795053113841547   3.5339389925553522   0.1955397157341941   0.1955397157669890    0.4909309195725025
0.1955944044691332   0.4913454097083185    0.4644286488924653   2.7108338581384435   3.5346926146929882   0.1955944044332845   0.1955944044691332    0.4913454097083185
0.1956466079230985   0.4917503719406088    0.4652049946843144   2.7433071605786332   3.5354203026095647   0.1956466078856542   0.1956466079230985    0.4917503719406088
0.1956963798970917   0.4921457902821579    0.4659632416291165   2.7769967479074720   3.5361223273230067   0.1956963798596312   0.1956963798970917    0.4921457902821578
0.1957437745432785   0.4925316491225267    0.4667033411553132   2.8119805174217363   3.5367989653249743   0.1957437745074376   0.1957437745432785    0.4925316491225264
0.1957888463892321   0.4929079332286685    0.4674252462692265   2.8483434834424868   3.5374504987286488   0.1957888463566324   0.1957888463892321    0.4929079332286685
0.1958316503293228   0.4932746277455317    0.4681289115399752   2.8861786368293174   3.5380772154255706   0.1958316503014978   0.1958316503293228    0.4932746277455317
0.1958722416160497   0.4936317181966444    0.4688142930839893   2.9255879349101268   3.5386794092524014   0.1958722415943696   0.1958722416160497    0.4936317181966443
0.1959106758513152   0.4939791904846869    0.4694813485491365   2.9666834458790756   3.5392573801685931   0.1959106758369153   0.1959106758513152    0.4939791904846869
0.1959470089776456   0.4943170308920484    0.4701300370984671   3.0095886769829336   3.5398114344460661   0.1959470089713608   0.1959470089776456    0.4943170308920484
0.1959812972693561   0.4946452260813682    0.4707603193935805   3.0544401224316751   3.5403418848721429   0.1959812972716660   0.1959812972693561    0.4946452260813680
0.1960135973236655   0.4949637630960617    0.4713721575776271   3.1013890753284379   3.5408490509671515   0.1960135973346525   0.1960135973236655    0.4949637630960617
0.1960439660517579   0.4952726293608336    0.4719655152579529   3.1506037585484630   3.5413332592183275   0.1960439660710832   0.1960439660517579    0.4952726293608335
0.1960724606697965   0.4955718126821721    0.4725403574883876   3.2022718431184192   3.5417948433318349   0.1960724606966942   0.1960724606697966    0.4955718126821722
0.1960991386898882   0.4958613012488324    0.4730966507512006   3.2566034402333250   3.5422341445050476   0.1960991387231823   0.1960991386898882    0.4958613012488324
0.1961240579110015   0.4961410836323014    0.4736343629387143   3.3138346759218460   3.5426515117215169   0.1961240579491447   0.1961240579110015    0.4961410836323014
0.1961472764098399   0.4964111487872496    0.4741534633345974   3.3742319873884736   3.5430473020714603   0.1961472764509749   0.1961472764098399    0.4964111487872495
0.1961688525316705   0.4966714860519670    0.4746539225948415   3.4380973197989002   3.5434218811010587   0.1961688525737136   0.1961688525316705    0.4966714860519670
0.1961888448811111   0.4969220851487844    0.4751357127284317   3.5057744553991146   3.5437756231944064   0.1961888449218534   0.1961888448811111    0.4969220851487844
0.1962073123128750   0.4971629361844784    0.4755988070777159   3.5776567786134637   3.5441089119926499   0.1962073123501005   0.1962073123128750    0.4971629361844785
0.1962243139224782   0.4973940296506630    0.4760431802984892   3.6541968787716290   3.5444221408556640   0.1962243139540903   0.1962243139224782    0.4973940296506627
0.1962399090369066   0.4976153564241628    0.4764688083397920   3.7359185275814228   3.5447157133726455   0.1962399090610593   0.1962399090369066    0.4976153564241628
0.1962541572052481   0.4978269077673765    0.4768756684234489   3.8234317581640038   3.5449900439292961   0.1962541572204728   0.1962541572052481    0.4978269077673766
0.1962671181892893   0.4980286753286194    0.4772637390233326   3.9174520418456531   3.5452455583408162   0.1962671181946087   0.1962671181892893    0.4980286753286195
0.1962788519540777   0.4982206511424535    0.4776329998443861   4.0188249473453554   3.5454826945620121   0.1962788519490997   0.1962788519540777    0.4982206511424534
0.1962894186584532   0.4984028276300022    0.4779834318013981   4.1285582365212257   3.5457019034883661   0.1962894186434338   0.1962894186584532    0.4984028276300021
0.1962988786455480   0.4985751975992501    0.4783150169975472   4.2478642013093539   3.5459036498652932   0.1962988786214161   0.1962988786455480    0.4985751975992497
0.1963072924332577   0.4987377542453250    0.4786277387027212   4.3782163423482592   3.5460884133271975   0.1963072924015945   0.1963072924332577    0.4987377542453251
0.1963147207046851   0.4988904911507703    0.4789215813316298   4.5214265089088030   3.5462566895938146   0.1963147206676527   0.1963147207046851    0.4988904911507700
0.1963212242985573   0.4990334022857931    0.4791965304217002   4.6797518450765079   3.5464089918592139   0.1963212242587749   0.1963212242985573    0.4990334022857931
0.1963268641996188   0.4991664820085079    0.4794525726107972   4.8560461851906203   3.5465458524197473   0.1963268641599864   0.1963268641996188    0.4991664820085074
0.1963317015290010   0.4992897250651534    0.4796896956147401   5.0539795230795841   3.5466678246024972   0.1963317014924782   0.1963317015290010    0.4992897250651535
0.1963357975345711   0.4994031265903068    0.4799078882046680   5.2783649631439227   3.5467754850777404   0.1963357975039202   0.1963357975345711    0.4994031265903063
0.1963392135812593   0.4995066821070678    0.4801071401842154   5.5356614693930011   3.5468694366712405   0.1963392135587710   0.1963392135812593    0.4995066821070679
0.1963420111413699   0.4996003875272443    0.4802874423665654   5.8347762882919669   3.5469503118413415   0.1963420111285930   0.1963420111413699    0.4996003875272438
0.1963442517848727   0.4996842391515046    0.4804487865513246   6.1884039534582680   3.5470187770630450   0.1963442517823795   0.1963442517848727    0.4996842391515044
0.1963459971696817   0.4997582336695316    0.4805911655012999   6.6153849961472790   3.5470755384881181   0.1963459971769024   0.1963459971696817    0.4997582336695312
0.1963473090319176   0.4998223681601479    0.4807145729191235   7.1451507074283374   3.5471213494693030   0.1963473090470853   0.1963473090319176    0.4998223681601473
0.1963482491761595   0.4998766400914338    0.4808190034237851   7.8268559068139627   3.5471570209401269   0.1963482491964082   0.1963482491761595    0.4998766400914329
0.1963488794656850   0.4999210473208246    0.4809044525270463   8.7504458658128339   3.5471834364478063   0.1963488794873453   0.1963488794656850    0.4999210473208250
0.1963492618127013   0.4999555880952019    0.4809709166097859   10.1039216957920566   3.5472015754342396   0.1963492618318331   0.1963492618127013    0.4999555880952022
0.1963494581685689   0.4999802610509533    0.4810183928982296   12.3745289073538753   3.5472125530509260   0.1963494581817702   0.1963494581685689    0.4999802610509541
0.1963495305140181   0.4999950652140385    0.4810468794401513   17.5000571160450242   3.5472177005768555   0.1963495305195758   0.1963495305140181    0.4999950652140343
